"AGE";"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"UNIT_MEASURE";"CONF_STATUS";"DECIMALS";"OBS_STATUS";"OBS_STATUS_FR";"UNIT_MULT";"TIME_PERIOD";"OBS_VALUE"
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";1999;192
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2005;182
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";1999;184
"Y35T48";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";1993;15
"Y15T24";"FERIND";"A";"52";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;27
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2000;205
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2004;32
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2005;201
"Y15T24";"FERIND";"A";"51";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2013;212
"Y15T24";"FERIND";"A";"53";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;28
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2000;196
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";1999;199
"Y15T24";"FERIND";"A";"54";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;15
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2005;187
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2000;207
"Y15T24";"FERIND";"A";"47";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;25
"Y15T24";"FERIND";"A";"50";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;25
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2014;209
"Y15T24";"FERIND";"A";"49";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y15T24";"FERIND";"A";"48";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;20
"Y15T24";"FERIND";"A";"46";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2005;33
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2006;207
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1999;25
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2011;190
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2001;193
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2001;199
"Y25T34";"FERIND";"A";"81";"DEP";"PT";"F";"0";"A";"D";"0";2003;122
"Y35T48";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";1986;18
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2001;208
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2015;208
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2006;178
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2011;137
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2012;197
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2002;195
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2006;35
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2002;199
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2007;210
"Y25T34";"FERIND";"A";"81";"DEP";"PT";"F";"0";"A";"D";"0";2004;126
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2002;204
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2016;205
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2003;199
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2013;193
"Y25T34";"FERIND";"A";"81";"DEP";"PT";"F";"0";"A";"D";"0";2005;132
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2008;215
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2003;203
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";1997;171
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2009;186
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2017;205
"Y35T48";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";1988;18
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2002;25
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2003;194
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2009;211
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2014;133
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2004;205
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";1997;183
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2009;195
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2004;207
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2014;193
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2010;188
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2009;36
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";1998;182
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";1999;178
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2010;37
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2010;217
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2005;207
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2000;189
"Y35T48";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1986;12
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";1997;129
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2005;204
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2005;196
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";1999;188
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";1998;130
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2006;212
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2011;181
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2011;217
"Y35T48";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1987;13
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2020;195
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2011;189
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2012;219
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2001;197
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2000;196
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2006;205
"Y25T34";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2007;140
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2006;216
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2012;38
"Y35T48";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1988;14
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2008;215
"Y25T34";"FERIND";"A";"77";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;114
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2012;186
"Y25T34";"FERIND";"A";"80";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;97
"Y35T48";"FERIND";"A";"95";"DEP";"PT";"F";"0";"A";"D";"0";1993;29
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2000;9.9
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2002;191
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2001;195
"Y25T34";"FERIND";"A";"78";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;115
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2007;207
"Y25T34";"FERIND";"A";"72";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;112
"Y25T34";"FERIND";"A";"73";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;100
"Y25T34";"FERIND";"A";"79";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;102
"Y35T48";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";1992;20
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2007;201
"Y25T34";"FERIND";"A";"75";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;57
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2013;192
"Y25T34";"FERIND";"A";"74";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;101
"Y25T34";"FERIND";"A";"76";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;104
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2013;211
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2008;204
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2002;194
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2001;9.2
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2018;180
"Y25T34";"FERIND";"A";"81";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;98
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2003;190
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2009;214
"Y25T34";"FERIND";"A";"52";"REG";"PT";"F";"0";"P";"PROV";"0";2024;106
"Y25T34";"FERIND";"A";"53";"REG";"PT";"F";"0";"P";"PROV";"0";2024;101
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2013;185
"Y25T34";"FERIND";"A";"32";"REG";"PT";"F";"0";"P";"PROV";"0";2024;105
"Y25T34";"FERIND";"A";"75";"REG";"PT";"F";"0";"P";"PROV";"0";2024;91
"Y25T34";"FERIND";"A";"76";"REG";"PT";"F";"0";"P";"PROV";"0";2024;91
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2009;200
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2002;9.3
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2002;131
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2014;193
"Y25T34";"FERIND";"A";"44";"REG";"PT";"F";"0";"P";"PROV";"0";2024;94
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"P";"PROV";"0";2024;104
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2014;38
"Y35T48";"FERIND";"A";"36";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2020;172
"Y25T34";"FERIND";"A";"93";"REG";"PT";"F";"0";"P";"PROV";"0";2024;105
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2008;212
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2014;215
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2010;217
"Y35T48";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";2006;29
"Y25T34";"FERIND";"A";"94";"REG";"PT";"F";"0";"P";"PROV";"0";2024;74
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2010;198
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2004;205
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2003;194
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2003;134
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2014;187
"Y35T48";"FERIND";"A";"35";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;41
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2003;9.5
"Y25T34";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2010;141
"Y35T48";"FERIND";"A";"31";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;45
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;36
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2015;38
"Y35T48";"FERIND";"A";"2B";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"Y35T48";"FERIND";"A";"95";"DEP";"PT";"F";"0";"A";"D";"0";1995;30
"Y25T34";"FERIND";"A";"84";"REG";"PT";"F";"0";"P";"PROV";"0";2024;102
"Y35T48";"FERIND";"A";"34";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;42
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2015;185
"Y25T34";"FERIND";"A";"81";"DEP";"PT";"F";"0";"A";"D";"0";2013;132
"Y35T48";"FERIND";"A";"2A";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y35T48";"FERIND";"A";"33";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;41
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2015;212
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;36
"Y35T48";"FERIND";"A";"30";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;40
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2009;215
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2004;194
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2011;219
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2004;9.8
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2015;177
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2011;202
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2004;138
"Y25T34";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2012;130
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2016;176
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2012;26
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2010;217
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2016;202
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2005;9.5
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2005;138
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2012;213
"Y35T48";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";1992;18
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2006;216
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2012;197
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2005;193
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2013;24
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2011;213
"Y35T48";"FERIND";"A";"22";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2014;23
"Y35T48";"FERIND";"A";"60";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;41
"Y35T48";"FERIND";"A";"61";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"Y35T48";"FERIND";"A";"54";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2018;166
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2013;209
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2006;10.2
"Y35T48";"FERIND";"A";"53";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;37
"Y35T48";"FERIND";"A";"64";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;40
"Y35T48";"FERIND";"A";"28";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;41
"Y35T48";"FERIND";"A";"48";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;31
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2013;215
"Y35T48";"FERIND";"A";"63";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"_T";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2006;200
"Y35T48";"FERIND";"A";"62";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2012;212
"Y25T34";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2014;129
"Y35T48";"FERIND";"A";"23";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y35T48";"FERIND";"A";"55";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;28
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2014;209
"Y25T34";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2015;129
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2015;21
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2018;201
"Y25T34";"FERIND";"A";"94";"REG";"PT";"F";"0";"A";"D";"0";1993;94
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2008;221
"Y35T48";"FERIND";"A";"66";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2007;10.5
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2019;168
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2019;39
"Y35T48";"FERIND";"A";"27";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";2012;32
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2014;214
"Y35T48";"FERIND";"A";"52";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y35T48";"FERIND";"A";"07";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"50";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;31
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2020;39
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"24";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y35T48";"FERIND";"A";"21";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;38
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2013;211
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2008;9.9
"Y35T48";"FERIND";"A";"07";"DEP";"PT";"F";"0";"A";"D";"0";1988;17
"Y35T48";"FERIND";"A";"59";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;38
"Y35T48";"FERIND";"A";"25";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;37
"_T";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2020;171
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2020;171
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";2000;9.7
"Y35T48";"FERIND";"A";"51";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2015;204
"Y35T48";"FERIND";"A";"26";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;39
"Y35T48";"FERIND";"A";"65";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"06";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;46
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2009;220
"Y25T34";"FERIND";"A";"87";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;96
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";2001;9.8
"Y25T34";"FERIND";"A";"86";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;96
"Y35T48";"FERIND";"A";"56";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;39
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2016;21
"Y35T48";"FERIND";"A";"58";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y35T48";"FERIND";"A";"19";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"Y25T34";"FERIND";"A";"F";"FRANCE";"PT";"F";"0";"P";"PROV";"0";2024;99
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"Y35T48";"FERIND";"A";"01";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"P";"PROV";"0";2024;98
"Y25T34";"FERIND";"A";"90";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;101
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2016;184
"Y35T48";"FERIND";"A";"05";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;39
"Y35T48";"FERIND";"A";"68";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;36
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2009;9.6
"Y25T34";"FERIND";"A";"F_X_R11";"FRANCE";"PT";"F";"0";"P";"PROV";"0";2024;100
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2014;214
"Y35T48";"FERIND";"A";"73";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;40
"Y25T34";"FERIND";"A";"62";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;111
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";2002;9.5
"Y35T48";"FERIND";"A";"02";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"Y25T34";"FERIND";"A";"88";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;102
"Y25T34";"FERIND";"A";"89";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;110
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y35T48";"FERIND";"A";"49";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;37
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2010;9.7
"Y35T48";"FERIND";"A";"04";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;40
"_T";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";2015;203
"Y35T48";"FERIND";"A";"71";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"_T";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2017;180
"Y35T48";"FERIND";"A";"76";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;39
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2016;199
"Y25T34";"FERIND";"A";"83";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;107
"Y25T34";"FERIND";"A";"84";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;115
"_T";"BRTHRT";"A";"38";"DEP";"PM";"F";"1";"A";"D";"0";2000;13.4
"Y35T48";"FERIND";"A";"72";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"Y25T34";"FERIND";"A";"69";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;96
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2010;218
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;39
"_T";"BRTHRT";"A";"2A";"DEP";"PM";"F";"1";"A";"D";"0";2000;11.4
"Y35T48";"FERIND";"A";"74";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;42
"Y35T48";"FERIND";"A";"85";"DEP";"PT";"F";"0";"A";"D";"0";2015;32
"Y35T48";"FERIND";"A";"70";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"_T";"FERIND";"A";"42";"DEP";"PT";"F";"0";"A";"D";"0";2020;193
"Y35T48";"FERIND";"A";"75";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;63
"Y25T34";"FERIND";"A";"91";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;120
"_T";"BRTHRT";"A";"19";"DEP";"PM";"F";"1";"A";"D";"0";2003;9
"Y35T48";"FERIND";"A";"69";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;51
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";2017;21
"_T";"FERIND";"A";"82";"DEP";"PT";"F";"0";"A";"D";"0";2011;223
"Y25T34";"FERIND";"A";"64";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;86
"_T";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2017;196
"Y25T34";"FERIND";"A";"70";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;110
"_T";"BRTHRT";"A";"2A";"DEP";"PM";"F";"1";"A";"D";"0";2001;10.5
"_T";"BRTHRT";"A";"09";"DEP";"PM";"F";"1";"A";"D";"0";2011;9.2
"Y25T34";"FERIND";"A";"85";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;109
"Y25T34";"FERIND";"A";"01";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;106
